t, viconX, viconY, viconZ, viconRo, viconPi, viconYa, uwbD, uwbAnt, uwbRspdX, uwbRspdY, uwbRspdZ, imuQx, imuQy, imuQz, imuQw
1499672095.904735327,1.788017869,0.097025506,1.161714673,0.022419889,-0.016908741,1.766139627,1.638000011,4.000000000,0.000000000,0.000000000,1.514000000,-0.009506539,-0.010331506,0.097412496,0.995145061
1499672095.920631886,1.796158314,0.157672673,1.160422802,0.012462089,-0.018474825,1.765937805,1.582000017,1.000000000,0.000000000,0.000000000,1.514000000,-0.009800141,-0.005301262,0.097352658,0.995187548
1499672095.936398506,1.796158314,0.157672673,1.160422802,0.012462089,-0.018474825,1.765937805,2.101599932,2.000000000,0.000000000,0.000000000,1.514000000,-0.009800141,-0.005301262,0.097352658,0.995187548
1499672095.952399492,1.796158314,0.157672673,1.160422802,0.012462089,-0.018474825,1.765937805,2.145299911,3.000000000,0.000000000,0.000000000,1.514000000,-0.009800141,-0.005301262,0.097352658,0.995187548
1499672095.968441963,1.796158314,0.157672673,1.160422802,0.012462089,-0.018474825,1.765937805,1.639000058,4.000000000,0.000000000,0.000000000,1.514000000,-0.009800141,-0.005301262,0.097352658,0.995187548
1499672095.984416485,1.796158314,0.157672673,1.160422802,0.012462089,-0.018474825,1.765937805,1.598999977,1.000000000,0.000000000,0.000000000,1.514000000,-0.009800141,-0.005301262,0.097352658,0.995187548
1499672096.000175714,1.802258849,0.207154438,1.159296513,0.005287153,-0.021242479,1.766012669,2.125600100,2.000000000,0.000000000,0.000000000,1.514000000,-0.010828058,-0.001595791,0.097419468,0.995183247
1499672096.016803265,1.802258849,0.207154438,1.159296513,0.005287153,-0.021242479,1.766012669,2.166300058,3.000000000,0.000000000,0.000000000,1.514000000,-0.010828058,-0.001595791,0.097419468,0.995183247
1499672096.032266855,1.805543542,0.236610144,1.158413172,0.001239835,-0.023324281,1.765534759,1.646000028,4.000000000,0.000000000,0.000000000,1.514000000,-0.011666898,0.000516775,0.097201633,0.995196232
1499672096.048123598,1.810688615,0.285230130,1.157046914,-0.005255190,-0.025428006,1.766090631,1.620000005,1.000000000,0.000000000,0.000000000,1.514000000,-0.012396904,0.003854340,0.097517097,0.995149157
1499672096.064274073,1.810688615,0.285230130,1.157046914,-0.005255190,-0.025428006,1.766090631,2.136600018,2.000000000,0.000000000,0.000000000,1.514000000,-0.012396904,0.003854340,0.097517097,0.995149157
1499672096.080438375,1.810688615,0.285230130,1.157046914,-0.005255190,-0.025428006,1.766090631,2.122299910,3.000000000,0.000000000,0.000000000,1.514000000,-0.012396904,0.003854340,0.097517097,0.995149157
1499672096.096476793,1.812234640,0.304364860,1.156369090,-0.007354596,-0.026216250,1.766596079,1.638000011,4.000000000,0.000000000,0.000000000,1.514000000,-0.012685497,0.004940556,0.097782474,0.995114744
1499672096.112398624,1.812234640,0.304364860,1.156369090,-0.007354596,-0.026216250,1.766596079,1.639000058,1.000000000,0.000000000,0.000000000,1.514000000,-0.012685497,0.004940556,0.097782474,0.995114744
1499672096.128331423,1.815842509,0.342787743,1.155203342,-0.011312500,-0.025783597,1.766731262,2.168600082,2.000000000,0.000000000,0.000000000,1.514000000,-0.012276229,0.006889533,0.097873744,0.995099302
1499672096.144335270,1.818059206,0.371140361,1.154302955,-0.013519658,-0.026180828,1.766806602,2.174299955,3.000000000,0.000000000,0.000000000,1.514000000,-0.012365552,0.008007573,0.097925781,0.995084737
1499672096.161195278,1.818059206,0.371140361,1.154302955,-0.013519658,-0.026180828,1.766806602,1.651999950,4.000000000,0.000000000,0.000000000,1.514000000,-0.012365552,0.008007573,0.097925781,0.995084737
1499672096.176363707,1.820048928,0.399254054,1.153673172,-0.014978606,-0.026158893,1.767323017,1.669999957,1.000000000,0.000000000,0.000000000,1.514000000,-0.012280945,0.008735558,0.098191638,0.995053358
1499672096.192651749,1.821290612,0.418227792,1.153256536,-0.014009065,-0.026183685,1.767070413,2.184600115,2.000000000,0.000000000,0.000000000,1.514000000,-0.012280945,0.008735558,0.098191638,0.995053358
1499672096.208443642,1.821290612,0.418227792,1.153256536,-0.014009065,-0.026183685,1.767070413,2.180299997,3.000000000,0.000000000,0.000000000,1.514000000,-0.012341921,0.008252841,0.098060075,0.995069694
1499672096.225248337,1.821290612,0.418227792,1.153256536,-0.014009065,-0.026183685,1.767070413,1.666000009,4.000000000,0.000000000,0.000000000,1.514000000,-0.012341921,0.008252841,0.098060075,0.995069694
1499672096.240134239,1.821290612,0.418227792,1.153256536,-0.014009065,-0.026183685,1.767070413,1.702999949,1.000000000,0.000000000,0.000000000,1.514000000,-0.012341921,0.008252841,0.098060075,0.995069694
1499672096.256362200,1.823216558,0.455413759,1.152568221,-0.012626819,-0.025134571,1.768751621,2.204600096,2.000000000,0.000000000,0.000000000,1.514000000,-0.011881386,0.007523766,0.098885333,0.994999484
1499672096.272338867,1.824228883,0.473714501,1.152564406,-0.009593528,-0.025579877,1.768536806,2.175299883,3.000000000,0.000000000,0.000000000,1.514000000,-0.012253539,0.006035365,0.098761067,0.995017421
1499672096.288691044,1.824228883,0.473714501,1.152564406,-0.009593528,-0.025579877,1.768536806,1.666000009,4.000000000,0.000000000,0.000000000,1.514000000,-0.012253539,0.006035365,0.098761067,0.995017421
1499672096.304125071,1.825503111,0.510803819,1.152381301,-0.005318657,-0.025545897,1.768169880,1.722000003,1.000000000,0.000000000,0.000000000,1.514000000,-0.012448417,0.003904607,0.098552061,0.995046377
1499672096.320310116,1.825503111,0.510803819,1.152381301,-0.005318657,-0.025545897,1.768169880,2.245599985,2.000000000,0.000000000,0.000000000,1.514000000,-0.012448417,0.003904607,0.098552061,0.995046377
1499672096.336568594,1.825503111,0.510803819,1.152381301,-0.005318657,-0.025545897,1.768169880,2.186300039,3.000000000,0.000000000,0.000000000,1.514000000,-0.012448417,0.003904607,0.098552061,0.995046377
1499672096.352390289,1.826580048,0.556419253,1.152055740,0.000714593,-0.025759816,1.768866420,1.667999983,4.000000000,0.000000000,0.000000000,1.514000000,-0.012851766,0.000917926,0.098860431,0.995017823
1499672096.368210793,1.826580048,0.556419253,1.152055740,0.000714593,-0.025759816,1.768866420,1.733999968,1.000000000,0.000000000,0.000000000,1.514000000,-0.012851766,0.000917926,0.098860431,0.995017823
1499672096.384172201,1.826580048,0.556419253,1.152055740,0.000714593,-0.025759816,1.768866420,2.246599913,2.000000000,0.000000000,0.000000000,1.514000000,-0.012851766,0.000917926,0.098860431,0.995017823
1499672096.400332451,1.826713800,0.601932764,1.151429415,0.003455236,-0.025817137,1.769133449,2.198299885,3.000000000,0.000000000,0.000000000,1.514000000,-0.013015801,-0.000440996,0.098975520,0.995004606
1499672096.417008400,1.826713800,0.601932764,1.151429415,0.003455236,-0.025817137,1.769133449,1.675999999,4.000000000,0.000000000,0.000000000,1.514000000,-0.013015801,-0.000440996,0.098975520,0.995004606
1499672096.432281494,1.826787114,0.620094955,1.151367068,0.004107092,-0.025410794,1.769085526,1.769000053,1.000000000,0.000000000,0.000000000,1.514000000,-0.012845885,-0.000785722,0.098948138,0.995009399
1499672096.448296785,1.826787114,0.620094955,1.151367068,0.004107092,-0.025410794,1.769085526,2.270600080,2.000000000,0.000000000,0.000000000,1.514000000,-0.012845885,-0.000785722,0.098948138,0.995009399
1499672096.464289904,1.826787114,0.620094955,1.151367068,0.004107092,-0.025410794,1.769085526,2.212300062,3.000000000,0.000000000,0.000000000,1.514000000,-0.012845885,-0.000785722,0.098948138,0.995009399
1499672096.480228424,1.826256037,0.655778587,1.150698304,0.003757215,-0.026058486,1.769090891,1.682000041,4.000000000,0.000000000,0.000000000,1.514000000,-0.013150803,-0.000579562,0.098951974,0.995005131
1499672096.496749163,1.825723171,0.682590842,1.150293946,0.003522632,-0.026390735,1.768786192,1.797000051,1.000000000,0.000000000,0.000000000,1.514000000,-0.013304423,-0.000448437,0.098801420,0.995018093
1499672096.512288570,1.825723171,0.682590842,1.150293946,0.003522632,-0.026390735,1.768786192,2.259599924,2.000000000,0.000000000,0.000000000,1.514000000,-0.013304423,-0.000448437,0.098801420,0.995018093
1499672096.528297424,1.825234652,0.700247705,1.150160074,0.003111197,-0.025491199,1.768448949,2.232300043,3.000000000,0.000000000,0.000000000,1.514000000,-0.012836521,-0.000290366,0.098637656,0.995040568
1499672096.544301510,1.823272943,0.743854582,1.150202155,0.005510264,-0.024759632,1.767919421,1.694000006,4.000000000,0.000000000,0.000000000,1.514000000,-0.012590460,-0.001523384,0.098360158,0.995069970
1499672096.560204268,1.823272943,0.743854582,1.150202155,0.005510264,-0.024759632,1.767919421,1.812999964,1.000000000,0.000000000,0.000000000,1.514000000,-0.012590460,-0.001523384,0.098360158,0.995069970
1499672096.576370955,1.823272943,0.743854582,1.150202155,0.005510264,-0.024759632,1.767919421,2.317600012,2.000000000,0.000000000,0.000000000,1.514000000,-0.012590460,-0.001523384,0.098360158,0.995069970
1499672096.593546629,1.821774602,0.769676566,1.150982857,0.011131474,-0.025280308,1.767193675,2.206300020,3.000000000,0.000000000,0.000000000,1.514000000,-0.013124352,-0.004299252,0.097961543,0.995094336
1499672096.608113527,1.821774602,0.769676566,1.150982857,0.011131474,-0.025280308,1.767193675,1.695000052,4.000000000,0.000000000,0.000000000,1.514000000,-0.013124352,-0.004299252,0.097961543,0.995094336
1499672096.624081850,1.819701910,0.794431627,1.151567459,0.018357370,-0.028503247,1.766865015,1.832999945,1.000000000,0.000000000,0.000000000,1.514000000,-0.015080397,-0.007738752,0.097733131,0.995068236
1499672096.640169144,1.819701910,0.794431627,1.151567459,0.018357370,-0.028503247,1.766865015,2.360599995,2.000000000,0.000000000,0.000000000,1.514000000,-0.015080397,-0.007738752,0.097733131,0.995068236
1499672096.656372786,1.817216635,0.818760633,1.152254462,0.028122710,-0.033370703,1.766719222,2.230299950,3.000000000,0.000000000,0.000000000,1.514000000,-0.017977975,-0.012359859,0.097548123,0.994991649
1499672096.672448158,1.817216635,0.818760633,1.152254462,0.028122710,-0.033370703,1.766719222,1.707999945,4.000000000,0.000000000,0.000000000,1.514000000,-0.017977975,-0.012359859,0.097548123,0.994991649
1499672096.688148737,1.817216635,0.818760633,1.152254462,0.028122710,-0.033370703,1.766719222,1.856999993,1.000000000,0.000000000,0.000000000,1.514000000,-0.017977975,-0.012359859,0.097548123,0.994991649
1499672096.704260111,1.813156843,0.849960089,1.153389454,0.042850345,-0.044483598,1.766607285,2.337599993,2.000000000,0.000000000,0.000000000,1.514000000,-0.024221993,-0.019142225,0.097228375,0.994783106
1499672096.720469236,1.808087230,0.880718112,1.154628038,0.056553166,-0.056417193,1.766059399,2.244299889,3.000000000,0.000000000,0.000000000,1.514000000,-0.030814158,-0.025378769,0.096605147,0.994521911
1499672096.736681700,1.808087230,0.880718112,1.154628038,0.056553166,-0.056417193,1.766059399,1.713000059,4.000000000,0.000000000,0.000000000,1.514000000,-0.030814158,-0.025378769,0.096605147,0.994521911
1499672096.752248764,1.806633592,0.888103366,1.154950500,0.060078092,-0.060449116,1.766570210,1.873999953,1.000000000,0.000000000,0.000000000,1.514000000,-0.032995677,-0.026925014,0.096738654,0.994398259
1499672096.768280983,1.806633592,0.888103366,1.154950500,0.060078092,-0.060449116,1.766570210,2.351599932,2.000000000,0.000000000,0.000000000,1.514000000,-0.032995677,-0.026925014,0.096738654,0.994398259
1499672096.784631252,1.806633592,0.888103366,1.154950500,0.060078092,-0.060449116,1.766570210,2.233299971,3.000000000,0.000000000,0.000000000,1.514000000,-0.032995677,-0.026925014,0.096738654,0.994398259
1499672096.800824881,1.802243710,0.909919739,1.155757070,0.068058819,-0.068174981,1.766538858,1.710999966,4.000000000,0.000000000,0.000000000,1.514000000,-0.037220769,-0.030512065,0.096447785,0.994173761
1499672096.816583157,1.802243710,0.909919739,1.155757070,0.068058819,-0.068174981,1.766538858,1.893000007,1.000000000,0.000000000,0.000000000,1.514000000,-0.037220769,-0.030512065,0.096447785,0.994173761
1499672096.832224131,1.789976597,0.959215343,1.157027960,0.077410489,-0.081623487,1.765633702,2.353600025,2.000000000,0.000000000,0.000000000,1.514000000,-0.044337128,-0.034514574,0.095539559,0.993838618
1499672096.848269939,1.786067247,0.972639978,1.157268882,0.077661097,-0.082710184,1.765553713,2.232300043,3.000000000,0.000000000,0.000000000,1.514000000,-0.044887539,-0.034587273,0.095471122,0.993817883
1499672096.864170313,1.786067247,0.972639978,1.157268882,0.077661097,-0.082710184,1.765553713,1.715000033,4.000000000,0.000000000,0.000000000,1.514000000,-0.044887539,-0.034587273,0.095471122,0.993817883
1499672096.880370378,1.781941891,0.985860467,1.157320976,0.077504843,-0.083284430,1.765391588,1.899000049,1.000000000,0.000000000,0.000000000,1.514000000,-0.045162543,-0.034484965,0.095381822,0.993817615
1499672096.896315575,1.777529716,0.998466074,1.157492042,0.075810127,-0.083038881,1.764651418,2.366600037,2.000000000,0.000000000,0.000000000,1.514000000,-0.044947263,-0.033671567,0.095057381,0.993886312
1499672096.912272692,1.777529716,0.998466074,1.157492042,0.075810127,-0.083038881,1.764651418,2.237299919,3.000000000,0.000000000,0.000000000,1.514000000,-0.044947263,-0.033671567,0.095057381,0.993886312
1499672096.928318024,1.772850752,1.011094213,1.157620192,0.075760074,-0.082439855,1.765610337,1.708999991,4.000000000,0.000000000,0.000000000,1.514000000,-0.044663435,-0.033654687,0.095547539,0.993852723
1499672096.944392204,1.765555978,1.029132962,1.157772183,0.073235258,-0.080133036,1.764759541,1.901000023,1.000000000,0.000000000,0.000000000,1.514000000,-0.043382886,-0.032532188,0.095227542,0.993977489
1499672096.960316658,1.765555978,1.029132962,1.157772183,0.073235258,-0.080133036,1.764759541,2.362600088,2.000000000,0.000000000,0.000000000,1.514000000,-0.043382886,-0.032532188,0.095227542,0.993977489
1499672096.976326942,1.760225177,1.040788651,1.158046961,0.072191782,-0.078990921,1.764796019,2.216300011,3.000000000,0.000000000,0.000000000,1.514000000,-0.042766306,-0.032068834,0.095291003,0.994013186
1499672096.992154121,1.754691601,1.051971793,1.158114195,0.071385346,-0.077004798,1.764423847,1.710000038,4.000000000,0.000000000,0.000000000,1.514000000,-0.042766306,-0.032068834,0.095291003,0.994013186
1499672097.008137941,1.754691601,1.051971793,1.158114195,0.071385346,-0.077004798,1.764423847,1.917000055,1.000000000,0.000000000,0.000000000,1.514000000,-0.041735090,-0.031773214,0.095162266,0.994078857
1499672097.024306536,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,2.360599995,2.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.040483236,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,2.195300102,3.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.056472540,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,1.695000052,4.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.072266579,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,1.896000028,1.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.088317156,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,2.354599953,2.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.104201078,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,2.219300032,3.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.120308876,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,1.710000038,4.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.136489153,1.748724818,1.062701821,1.158417106,0.070998214,-0.076091506,1.763817310,1.909999967,1.000000000,0.000000000,0.000000000,1.514000000,-0.041253245,-0.031638003,0.094886665,0.994129622
1499672097.152402878,1.695452332,1.134274721,1.158997416,0.053203996,-0.074238293,1.763150096,2.341599941,2.000000000,0.000000000,0.000000000,1.514000000,-0.039478542,-0.022895274,0.094946045,0.994435726
1499672097.168159485,1.695452332,1.134274721,1.158997416,0.053203996,-0.074238293,1.763150096,2.167299986,3.000000000,0.000000000,0.000000000,1.514000000,-0.039478542,-0.022895274,0.094946045,0.994435726
1499672097.184192657,1.695452332,1.134274721,1.158997416,0.053203996,-0.074238293,1.763150096,1.667999983,4.000000000,0.000000000,0.000000000,1.514000000,-0.039478542,-0.022895274,0.094946045,0.994435726
1499672097.200265884,1.679131508,1.151714563,1.158599854,0.040089879,-0.070586860,1.762210011,1.904999971,1.000000000,0.000000000,0.000000000,1.514000000,-0.037031753,-0.016568153,0.094778097,0.994671457
1499672097.216742516,1.679131508,1.151714563,1.158599854,0.040089879,-0.070586860,1.762210011,2.343600035,2.000000000,0.000000000,0.000000000,1.514000000,-0.037031753,-0.016568153,0.094778097,0.994671457
1499672097.232393503,1.674826264,1.155993223,1.158435822,0.036570039,-0.069049358,1.761917830,2.157299995,3.000000000,0.000000000,0.000000000,1.514000000,-0.036098125,-0.014896754,0.094714317,0.994738226
1499672097.248179197,1.674826264,1.155993223,1.158435822,0.036570039,-0.069049358,1.761917830,1.643000007,4.000000000,0.000000000,0.000000000,1.514000000,-0.036098125,-0.014896754,0.094714317,0.994738226
1499672097.264398813,1.674826264,1.155993223,1.158435822,0.036570039,-0.069049358,1.761917830,1.894999981,1.000000000,0.000000000,0.000000000,1.514000000,-0.036098125,-0.014896754,0.094714317,0.994738226
